"id";"name";"description";"price";"Qty";"image";"subcategory";"category"
836;"Tapovana Mappillai Samba Multigrain Health Mixed Rava";"Tapovana Mappillai Samba Multigrain Health Mixed Rava";"132";1;"Tapovana_Mappillai_Samba_Multigrain_Health_Mixed_Rava.png";"Grains";"Food"
837;"Tapovana Millet Dosa Batter";"Tapovana Millet Dosa Batter";"50";1;"Tapovana_Millet_Dosa_Batter.png";"Condiments";"Food"
838;"Tapovana Moong Dhall";"Tapovana Moong Dhall";"85";1;"Tapovana_Moong_Dhall.png";"Lentils";"Food"
839;"Tapovana Mustard";"Tapovana Mustard";"18";1;"Tapovana_Mustard.png";"Condiments";"Food"
840;"Tapovana Navathaniya Flour";"Tapovana Navathaniya Flour";"120";1;"Tapovana_Navathaniya_Flour.png";"Grains";"Food"
841;"Tapovana Pattai";"Tapovana Pattai";"15";1;"Tapovana_Pattai.png";"Spices";"Food"
842;"Tapovana Pepper";"Tapovana Pepper";"106";1;"Tapovana_Pepper.png";"Spices";"Food"
843;"Tapovana Proso Millet";"Tapovana Proso Millet";"78";1;"Tapovana_Proso_Millet.png";"Millet";"Food"
844;"Tapovana Ragi";"Tapovana Ragi";"40";1;"Tapovana_Ragi.png";"Condiments";"Food"
845;"Tapovana Ragi Dosa Mix";"Tapovana Ragi Dosa Mix";"130";1;"Tapovana_Ragi_Dosa_Mix.png";"Flour";"Food"
846;"Tapovana Ragi Flour";"Tapovana Ragi Flour";"45";1;"Tapovana_Ragi_Flour.png";"Grains";"Food"
847;"Tapovana Ragi Rava";"Tapovana Ragi Rava";"70";1;"Tapovana_Ragi_Rava.png";"Grains";"Food"
848;"Tapovana Raw Rice";"Tapovana Raw Rice";"80";1;"Tapovana_Raw_Rice.png";"Organic";"Food"
849;"Tapovana Red Long Chilly";"Tapovana Red Long Chilly";"65";1;"Tapovana_Red_Long_Chilly.png";"Spices";"Food"
850;"Tapovana Red Maize Flour";"Tapovana Red Maize Flour";"90";1;"Tapovana_Red_Maize_Flour.png";"Grains";"Food"
851;"Tapovana Red Marize Rava";"Tapovana Red Marize Rava";"90";1;"Tapovana_Red_Marize_Rava.png";"Grains";"Food"
852;"Tapovana Red Rice";"Tapovana Red Rice";"54";1;"Tapovana_Red_Rice.png";"Grains";"Food"
853;"Tapovana Rock Salt Crystal";"Tapovana Rock Salt Crystal";"42";1;"Tapovana_Rock_Salt_Crystal.png";"Condiments";"Food"
854;"Tapovana Samba Wheat Little Millet Dosa & Chapathi Mix";"Tapovana Samba Wheat Little Millet Dosa & Chapathi Mix";"78";1;"Tapovana_Samba_Wheat_Little_Millet_Dosa_Chapathi_Mix.png";"Grains";"Food"
855;"Tapovana Samba Wheat Rava";"Tapovana Samba Wheat Rava";"80";1;"Tapovana_Samba_Wheat_Rava.png";"Grains";"Food"
856;"Tapovana Seeraga Samba Rice";"Tapovana Seeraga Samba Rice";"80";1;"Tapovana_Seeraga_Samba_Rice.png";"Rice";"Food"
857;"Tapovana Sirakam";"Tapovana Sirakam";"56";1;"Tapovana_Sirakam.png";"Spices";"Food"
858;"Tapovana Small Millet Adai Mix";"Tapovana Small Millet Adai Mix";"170";1;"Tapovana_Small_Millet_Adai_Mix.png";"Millets";"Food"
859;"Tapovana Small Millet Mix";"Tapovana Small Millet Mix";"132";1;"Tapovana_Small_Millet_Mix.png";"Grains";"Food"
860;"Tapovana Small Millets Dosa Mix";"Tapovana Small Millets Dosa Mix";"130";1;"Tapovana_Small_Millets_Dosa_Mix.png";"Millets.";"Food"
861;"Tapovana Snacks";"Tapovana Snacks";"75";1;"Tapovana_Snacks.png";"snacks";"Food"
862;"Tapovana Tamarind";"Tapovana Tamarind";"112";1;"Tapovana_Tamarind.png";"Condiments";"Food"
863;"Tapovana Thanga Samba Rice";"Tapovana Thanga Samba Rice";"78";1;"Tapovana_Thanga_Samba_Rice.png";"Grains";"Food"
864;"Tapovana Thinai Rava Upma Mix";"Tapovana Thinai Rava Upma Mix";"68";1;"Tapovana_Thinai_Rava_Upma_Mix.png";"Condiments";"Food"
865;"Tapovana Thuyamalli Rice";"Tapovana Thuyamalli Rice";"68";1;"Tapovana_Thuyamalli_Rice.png";"Rice.";"Food"
866;"Tapovana Toor Dhall";"Tapovana Toor Dhall";"90";1;"Tapovana_Toor_Dhall.png";"Lentils";"Food"
867;"Tapovana Traditional Mappillai Samba Dosa Mix";"Tapovana Traditional Mappillai Samba Dosa Mix";"112";1;"Tapovana_Traditional_Mappillai_Samba_Dosa_Mix.png";"Condiments";"Food"
868;"Tapovana Traditional Sixty Kuruvai Rice";"Tapovana Traditional Sixty Kuruvai Rice";"75";1;"Tapovana_Traditional_Sixty_Kuruvai_Rice.png";"Grains";"Food"
869;"Tapovana Traditional Wooden Pressed Gingely Oil";"Tapovana Traditional Wooden Pressed Gingely Oil";"253";1;"Tapovana_Traditional_Wooden_Pressed_Gingely_Oil.png";"Condiments";"Food"
870;"Tapovana Turmeric Powder";"Tapovana Turmeric Powder";"32";1;"Tapovana_Turmeric_Powder.png";"Spices";"Food"
871;"Tapovana Urad Dal Porridge Mix";"Tapovana Urad Dal Porridge Mix";"90";1;"Tapovana_Urad_Dal_Porridge_Mix.png";"Food";"Food"
872;"Tapovana Urad Dhall";"Tapovana Urad Dhall";"76";1;"Tapovana_Urad_Dhall.png";"Food";"Food"
873;"Tapovana Wheat";"Tapovana Wheat";"74";1;"Tapovana_Wheat.png";"Grains";"Food"
874;"Tapovana Wheat Flour";"Tapovana Wheat Flour";"40";1;"Tapovana_Wheat_Flour.png";"Condiments";"Food"
875;"Tasty Nibbles Cut Mango Pickle";"Tasty Nibbles Cut Mango Pickle";"39";1;"Tasty_Nibbles_Cut_Mango_Pickle.png";"Condiments";"Food"
876;"Tasty Nibbles Lime Pickle";"Tasty Nibbles Lime Pickle";"39";1;"Tasty_Nibbles_Lime_Pickle.png";"Condiments";"Food"
877;"Tasty Nibbles Mixed Vegetable Pickle";"Tasty Nibbles Mixed Vegetable Pickle";"45";1;"Tasty_Nibbles_Mixed_Vegetable_Pickle.png";"Condiments";"Food"
878;"The Chocolate Cake Choco Chips Biscuits";"The Chocolate Cake Choco Chips Biscuits";"50";1;"The_Chocolate_Cake_Choco_Chips_Biscuits.png";"Bakery";"Food"
879;"The Chocolate Cake Factory Butter Biscuits";"The Chocolate Cake Factory Butter Biscuits";"50";1;"The_Chocolate_Cake_Factory_Butter_Biscuits.png";"Bakery";"Food"
880;"The Chocolate Cake Factory Chicken Puff";"The Chocolate Cake Factory Chicken Puff";"25";1;"The_Chocolate_Cake_Factory_Chicken_Puff.png";"Bakery";"Food"
881;"The Chocolate Cake Factory Chicken Roll";"The Chocolate Cake Factory Chicken Roll";"30";1;"The_Chocolate_Cake_Factory_Chicken_Roll.png";"Bakery";"Food"
882;"The Chocolate Cake Factory Coconut Biscuits";"The Chocolate Cake Factory Coconut Biscuits";"50";1;"The_Chocolate_Cake_Factory_Coconut_Biscuits.png";"Bakery";"Food"
883;"The Chocolate Cake Factory Egg Puff";"The Chocolate Cake Factory Egg Puff";"15";1;"The_Chocolate_Cake_Factory_Egg_Puff.png";"Bakery";"Food"
884;"The Chocolate Cake Factory Egg Roll";"The Chocolate Cake Factory Egg Roll";"25";1;"The_Chocolate_Cake_Factory_Egg_Roll.png";"Bakery";"Food"
885;"The Chocolate Cake Factory Paneer Puff";"The Chocolate Cake Factory Paneer Puff";"25";1;"The_Chocolate_Cake_Factory_Paneer_Puff.png";"Bakery";"Food"
886;"The Chocolate Cake Factory Paneer Roll";"The Chocolate Cake Factory Paneer Roll";"25";1;"The_Chocolate_Cake_Factory_Paneer_Roll.png";"Bakery";"Food"
887;"The Chocolate Cake Factory Veg Puff";"The Chocolate Cake Factory Veg Puff";"15";1;"The_Chocolate_Cake_Factory_Veg_Puff.png";"Bakery";"Food"
888;"The Chocolate Cake Factory Veg Supreme";"The Chocolate Cake Factory Veg Supreme";"25";1;"The_Chocolate_Cake_Factory_Veg_Supreme.png";"Bakery";"Food"
889;"Thumbai Gingelly Oil";"Thumbai Gingelly Oil";"161";1;"Thumbai_Gingelly_Oil.png";"Oil";"Food"
890;"Too Yumm Karare Munchy Masala";"Too Yumm Karare Munchy Masala";"10";1;"Too_Yumm_Karare_Munchy_Masala.png";"Snacks";"Food"
891;"Too Yumm Karare Noodle Masala";"Too Yumm Karare Noodle Masala";"10";1;"Too_Yumm_Karare_Noodle_Masala.png";"Snacks";"Food"
892;"Top Star Vermicelli";"Top Star Vermicelli";"18";1;"Top_Star_Vermicelli.png";"Pasta";"Food"
893;"Topper Gel Pen Black";"Topper Gel Pen Black";"200";1;"Topper_Gel_Pen_Black.png";"Stationery";"Personal Care"
894;"Topper Gel Pen Blue";"Topper Gel Pen Blue";"200";1;"Topper_Gel_Pen_Blue.png";"Stationary";"Stationary"
895;"Topper Gel Pen Red";"Topper Gel Pen Red";"200";1;"Topper_Gel_Pen_Red.png";"Stationary";"Stationary"
896;"Tprg Dasangam Dhoop Powder";"Tprg Dasangam Dhoop Powder";"30";1;"Tprg_Dasangam_Dhoop_Powder.png";"Pooja";"Household"
897;"Tprg Mari Kolundhu Attar";"Tprg Mari Kolundhu Attar";"75";1;"Tprg_Mari_Kolundhu_Attar.png";"Pooja";"Household"
898;"Triple Action My Toilet Cleaner";"Triple Action My Toilet Cleaner";"82";1;"Triple_Action_My_Toilet_Cleaner.png";"Cleaning";"Household"
899;"Trusalt Iodised Crystal Salt";"Trusalt Iodised Crystal Salt";"16";1;"Trusalt_Iodised_Crystal_Salt.png";"Condiments";"Food"
900;"Twinkle Floor Cleaner Fresh Flower";"Twinkle Floor Cleaner Fresh Flower";"72";1;"Twinkle_Floor_Cleaner_Fresh_Flower.png";"Cleaning";"Household"
901;"Twinkle Foor Cleaner Lavander";"Twinkle Foor Cleaner Lavander";"66";1;"Twinkle_Foor_Cleaner_Lavander.png";"Detergent";"Household"
902;"Twinkle Toilet Cleaner";"Twinkle Toilet Cleaner";"30";1;"Twinkle_Toilet_Cleaner.png";"Cleaning";"Household"
903;"Udhaiyam Crystal Salt";"Udhaiyam Crystal Salt";"16";1;"Udhaiyam_Crystal_Salt.png";"Condiments";"Food"
904;"Udhaiyam Gram Dhall";"Udhaiyam Gram Dhall";"98";1;"Udhaiyam_Gram_Dhall.png";"Grains";"Food"
905;"Udhaiyam Idly Rice";"Udhaiyam Idly Rice";"53";1;"Udhaiyam_Idly_Rice.png";"Rice.";"Food"
906;"Udhaiyam Lamp Oil";"Udhaiyam Lamp Oil";"22";1;"Udhaiyam_Lamp_Oil.png";"Oil";"Food"
907;"Udhaiyam Moong Dhall";"Udhaiyam Moong Dhall";"63";1;"Udhaiyam_Moong_Dhall.png";"Lentils";"Food"
908;"Udhaiyam Orid Dhall";"Udhaiyam Orid Dhall";"115";1;"Udhaiyam_Orid_Dhall.png";"Lentils";"Food"
909;"Udhaiyam Sugar";"Udhaiyam Sugar";"58";1;"Udhaiyam_Sugar.png";"Condiments";"Food"
910;"Udhaiyam Toor Dhall";"Udhaiyam Toor Dhall";"130";1;"Udhaiyam_Toor_Dhall.png";"Lentils";"Food"
911;"Udhayaoil Lamp Oil";"Udhayaoil Lamp Oil";"70";1;"Udhayaoil_Lamp_Oil.png";"Oil";"Food"
912;"V Care Henna Nature Powder Black Hair Colour";"V Care Henna Nature Powder Black Hair Colour";"85";1;"V_Care_Henna_Nature_Powder_Black_Hair_Colour.png";"Beauty";"Personal Care"
913;"V Care Herbal Hair Wash And Conditioner";"V Care Herbal Hair Wash And Conditioner";"55";1;"V_Care_Herbal_Hair_Wash_And_Conditioner.png";"Haircare";"Personal Care"
914;"Vajram Sun Dried Fruit";"Vajram Sun Dried Fruit";"350";1;"Vajram_Sun_Dried_Fruit.png";"Dried fruit";"Food"
915;"Varagu Cookies";"Varagu Cookies";"35";1;"Varagu_Cookies.png";"Cookies";"Food"
916;"Varam Multigrains Ground Nut Candy";"Varam Multigrains Ground Nut Candy";"25";1;"Varam_Multigrains_Ground_Nut_Candy.png";"Snacks";"Food"
917;"Varam Nandhiram Chips";"Varam Nandhiram Chips";"25";1;"Varam_Nandhiram_Chips.png";"Snacks.";"Food"
918;"Varam Varaku Mixture";"Varam Varaku Mixture";"25";1;"Varam_Varaku_Mixture.png";"Snacks";"Food"
919;"Vee Vee  Double Refinded Sugar ";"Vee Vee  Double Refinded Sugar ";"30";1;"Vee_Vee_Double_Refinded_Sugar.png";"Sugar";"Food"
920;"Veggies Appalam";"Veggies Appalam";"35";1;"Veggies_Appalam.png";"Dairy";"Food"
921;"Veggies Fresh Badam Nuts";"Veggies Fresh Badam Nuts";"58";1;"Veggies_Fresh_Badam_Nuts.png";"Nuts";"Food"
922;"Veggies Fresh Black Jeera";"Veggies Fresh Black Jeera";"16";1;"Veggies_Fresh_Black_Jeera.png";"Spices";"Food"
923;"Veggies Fresh Cashew Splited";"Veggies Fresh Cashew Splited";"119";1;"Veggies_Fresh_Cashew_Splited.png";"Nuts";"Food"
924;"Veggies Fresh Dry Fig";"Veggies Fresh Dry Fig";"72";1;"Veggies_Fresh_Dry_Fig.png";"Dried fruit";"Food"
925;"Veggies Fresh Khus Khus";"Veggies Fresh Khus Khus";"48";1;"Veggies_Fresh_Khus_Khus.png";"Condiments";"Food"
926;"Veggies Fresh Methi";"Veggies Fresh Methi";"12";1;"Veggies_Fresh_Methi.png";"Condiments";"Food"
927;"Veggies Fresh Mustard";"Veggies Fresh Mustard";"7";1;"Veggies_Fresh_Mustard.png";"Condiments";"Food"
928;"Veggies Fresh Mustard Big";"Veggies Fresh Mustard Big";"12";1;"Veggies_Fresh_Mustard_Big.png";"Condiments";"Food"
929;"Veggies Fresh Pista";"Veggies Fresh Pista";"256";1;"Veggies_Fresh_Pista.png";"Nuts";"Food"
930;"Veggies Fresh Pista Salted";"Veggies Fresh Pista Salted";"169";1;"Veggies_Fresh_Pista_Salted.png";"Nuts";"Food"
931;"Veggies Fresh Sabja Seed";"Veggies Fresh Sabja Seed";"17";1;"Veggies_Fresh_Sabja_Seed.png";"Condiments";"Food"
932;"Veggies Fresh Walnut";"Veggies Fresh Walnut";"75";1;"Veggies_Fresh_Walnut.png";"Nuts";"Food"
933;"Vel Brand Special Manjal Thool";"Vel Brand Special Manjal Thool";"20";1;"Vel_Brand_Special_Manjal_Thool.png";"Pooja";"Household"
934;"VFSL Macaroni";"VFSL Macaroni";"90";1;"Vfsl_Macaroni_Macaroni.png";"Pasta";"Food"
935;"VFSL Pasta";"VFSL Pasta";"90";1;"Vfsl_Pasta_Pasta.png";"Pasta";"Food"
936;"Victory Athisaya Sambrani";"Victory Athisaya Sambrani";"63";1;"Victory_Sambrani_Athisaya_Sambrani.png";"Pooja";"Household"
937;"Vim Bar Off Box Soap";"Vim Bar Off Box Soap";"45";1;"Vim_Bar_Off_Box_Soap.png";"Dishwashing";"Household"
938;"Vim Best Ever Dishwasher Cleaning Bar";"Vim Best Ever Dishwasher Cleaning Bar";"10";1;"Vim_Best_Ever_Dishwasher_Cleaning_Bar.png";"Dishwashing";"Household"
939;"Vim Concentrated Gel Dishwash Cleaner Liquid";"Vim Concentrated Gel Dishwash Cleaner Liquid";"45;20";1;"Vim_Concentrated_Gel_Dishwash_Cleaner_Liquid.png";"Dishwashing";"Household"
940;"Vim Dishwash Bar";"Vim Dishwash Bar";"10";1;"Vim_Dishwash_Bar.png";"Dishwashing";"Household"
941;"Vrs Jaggery Powder";"Vrs Jaggery Powder";"50";1;"Vrs_Jaggery_Powder.png";"Condiments";"Food"
942;"Vvd Goil Pure Coconut Oil";"Vvd Goil Pure Coconut Oil";"70";1;"Vvd_Goil_Pure_Coconut_Oil.png";"Oils";"Food"
943;"W.T Dry Fruit Seedless Dry Black Grapes";"W.T Dry Fruit Seedless Dry Black Grapes";"125";1;"W_T_Dry_Fruit_Seedless_Dry_Black_Grapes.png";"Dried fruit";"Food"
944;"Washwell Soap";"Washwell Soap";"15";1;"Washwell_Soap.png";"Soap";"Personal Care"
945;"Wild Ideas Dish Wash Powder";"Wild Ideas Dish Wash Powder";"50";1;"Wild_Ideas_Dish_Wash_Powder.png";"Dishwashing";"Household"
946;"Wild Ideas Dish Wash Soap";"Wild Ideas Dish Wash Soap";"80";1;"Wild_Ideas_Dish_Wash_Soap.png";"Soap";"Personal Care"
947;"Wild Ideas Earth Strengthening Hair Oil";"Wild Ideas Earth Strengthening Hair Oil";"250";1;"Wild_Ideas_Earth_Strengthening_Hair_Oil.png";"Beauty";"Personal Care"
948;"Wild Ideas Laundry Detergent Powder";"Wild Ideas Laundry Detergent Powder";"220";1;"Wild_Ideas_Laundry_Detergent_Powder.png";"Laundry";"Household"
949;"Wild Ideas Rain Revitalizing Hair Oil";"Wild Ideas Rain Revitalizing Hair Oil";"150";1;"Wild_Ideas_Rain_Revitalizing_Hair_Oil.png";"Beauty";"Personal Care"
950;"Yak Foods Daavat Papad";"Yak Foods Daavat Papad";"64";1;"Yak_Foods_Daavat_Papad.png";"Savory snacks";"Food"
951;"Yes Nature Jaggery";"Yes Nature Jaggery";"45";1;"Yes_Nature_Jaggery.png";"Condiments";"Food"
952;"Yes Nature Jaggery Powder";"Yes Nature Jaggery Powder";"49";1;"Yes_Nature_Jaggery_Powder.png";"Condiments";"Food"
953;"Yogi Adulsa Cough Syrup";"Yogi Adulsa Cough Syrup";"65";1;"Yogi_Adulsa_Cough_Syrup.png";"Medicine";"Personal Care"
954;"Zigma Lice Lysc Oil";"Zigma Lice Lysc Oil";"48";1;"Zigma_Lice_Lysc_Oil.png";"Health";"Personal Care"
955;"Zigma Trikadugu Churanam";"Zigma Trikadugu Churanam";"120";1;"Zigma_Trikadugu_Churanam.png";"Spices";"Food"
956;"Zigma Vetpalai Thylam";"Zigma Vetpalai Thylam";"120";1;"Zigma_Vetpalai_Thylam.png";"Oils";"Food"
957;"Zigma Zignidd Powder";"Zigma Zignidd Powder";"162";1;"Zigma_Zignidd_Powder.png";"Spices";"Food"
958;"777 Andhra Avakkai Pickle";"777 Andhra Avakkai Pickle";"10";1;"777_Andhra_Avakkai_Pickle.png";"Condiments";"Food"
959;"Afrodille Apricots Dried";"Afrodille Apricots Dried";"180";1;"Afrodille_Apricots_Dried.png";"Dried fruit";"Food"
960;"Alfia Nuts 'n Frutz";"Alfia Nuts 'n Frutz";"390";1;"Alfia_Nuts_n_Frutz.png";"Nuts";"Food"
961;"Amul Spread Cheese";"Amul Spread Cheese";"80";1;"Amul_Spread_Cheese.png";"Dairy";"Food"
962;"Annapurna Farm Fresh Atta";"Annapurna Farm Fresh Atta";"26";1;"Annapurna_Farm_Fresh_Atta.png";"Flour";"Food"
963;"Annapurna Iodised Crystal Salt";"Annapurna Iodised Crystal Salt";"14";1;"Annapurna_Iodised_Crystal_Salt.png";"Condiments";"Food"
964;"Barari Tunisian Dates";"Barari Tunisian Dates";"306";1;"Barari_Tunisian_Dates.png";"Dried fruit";"Food"
965;"Chamraj Masala Chai Tea";"Chamraj Masala Chai Tea";"150";1;"Chamraj_Masala_Chai_Tea.png";"Spices";"Food"
966;"Chamraj Nilgiri Leaf Tea";"Chamraj Nilgiri Leaf Tea";"100";1;"Chamraj_Nilgiri_Leaf_Tea.png";"Food";"Food"
967;"Green Pearl Dried Blueberry";"Green Pearl Dried Blueberry";"575";1;"Green_Pearl_Dried_Blueberry.png";"Dried fruit";"Food"
968;"Green Pearl Dried Cranberry";"Green Pearl Dried Cranberry";"275";1;"Green_Pearl_Dried_Cranberry.png";"Dried fruit";"Food"
969;"Green Pearl Prunes Pitted";"Green Pearl Prunes Pitted";"275";1;"Green_Pearl_Prunes_Pitted.png";"Dried fruit";"Food"
970;"Harima Apple Cider Vinegar";"Harima Apple Cider Vinegar";"165";1;"Harima_Apple_Cider_Vinegar.png";"Condiments";"Food"
971;"Harima Nannari Syrup";"Harima Nannari Syrup";"150";1;"Harima_Nannari_Syrup.png";"Condiments";"Food"
972;"Hershey's Syrup Caramel Flavour";"Hershey's Syrup Caramel Flavour";"220";1;"Hersheys_Syrup_Caramel_Flavour.png";"Condiments";"Food"
973;"Jalani Jaljira";"Jalani Jaljira";"135";1;"Jalani_Jaljira.png";"Spices";"Food"
974;"Karachi Bakery Chai Biscuit";"Karachi Bakery Chai Biscuit";"135";1;"Karachi_Bakery_Chai_Biscuit.png";"Cookies";"Food"
975;"Karachi Bakery Double Delight";"Karachi Bakery Double Delight";"180";1;"Karachi_Bakery_Double_Delight.png";"Cookies";"Food"
976;"Karachi Bakery Karachi's Cashew Biscuits";"Karachi Bakery Karachi's Cashew Biscuits";"180";1;"Karachi_Bakery_Karachis_Cashew_Biscuits.png";"Cookies";"Food"
977;"Lee Orchid Jaggery Powder";"Lee Orchid Jaggery Powder";"60";1;"Lee_Orchid_Jaggery_Powder.png";"Condiments";"Food"
978;"Lever Ayush Pimple Clear Turmeric Face Wash";"Lever Ayush Pimple Clear Turmeric Face Wash";"55";1;"Lever_Ayush_Pimple_Clear_Turmeric_Face_Wash.png";"Skincare";"Personal Care"
979;"Lever Ayush Anti Marks Turmeric Face Wash";"Lever Ayush Anti Marks Turmeric Face Wash";"127;68";1;"Lever_Ayush_Anti_Marks_Turmeric_Face_Wash.png";"Beauty";"Personal Care"
980;"Mala's Strawberry Crush";"Mala's Strawberry Crush";"145";1;"Malas_Strawberry_Crush.png";"Condiments";"Food"
981;"Medjool Plusmp Premium Dates";"Medjool Plusmp Premium Dates";"900";1;"Medjool_Plusmp_Premium_Dates.png";"Dried fruit";"Food"
982;"Milky Mist Agmark Ghee";"Milky Mist Agmark Ghee";"299;67";1;"Milky_Mist_Agmark_Ghee.png";"Dairy";"Food"
983;"Milky Mist Fresh Cream Medium Fat";"Milky Mist Fresh Cream Medium Fat";"60";1;"Milky_Mist_Fresh_Cream_Medium_Fat.png";"Dairy";"Food"
984;"Mountain Breeze Spearmint Sugar Free";"Mountain Breeze Spearmint Sugar Free";"300";1;"Mountain_Breeze_Spearmint_Sugar_Free.png";"Confectionery";"Food"
985;"Msv Dry Green Grapes";"Msv Dry Green Grapes";"90;35;20";1;"Msv_Dry_Green_Grapes.png";"Dried fruit";"Food"
986;"Murali Coconut Oil";"Murali Coconut Oil";"250";1;"Murali_Coconut_Oil.png";"Oils";"Food"
987;"Murali Chekku Kadalai Ennai Groundnut Oil";"Murali Chekku Kadalai Ennai Groundnut Oil";"400";1;"Murali_Chekku_Kadalai_Ennai_Groundnut_Oil.png";"Condiments";"Food"
988;"Murali Chekku Nallennai Gingelly Oil";"Murali Chekku Nallennai Gingelly Oil";"500";1;"Murali_Chekku_Nallennai_Gingelly_Oil.png";"Condiments";"Food"
989;"Namaskaar Makhana";"Namaskaar Makhana";"240";1;"Namaskaar_Makhana.png";"Snacks.";"Food"
990;"Pepsodent Toothpaste";"Pepsodent Toothpaste";"10;50";1;"Pepsodent_Toothpaste.png";"Oral care";"Personal Care"
991;"Pepsodent Whitening Cavity Protection Toothpaste";"Pepsodent Whitening Cavity Protection Toothpaste";"48;91";1;"Pepsodent_Whitening_Cavity_Protection_Toothpaste.png";"Oral care";"Personal Care"
992;"Pepsodent Complete Toothpaste Toothpaste";"Pepsodent Complete Toothpaste Toothpaste";"114";1;"Pepsodent_Complete_Toothpaste_Toothpaste.png";"Oral care";"Personal Care"
993;"Pepsodent Germi Check + Cavity Protection Toothpaste";"Pepsodent Germi Check + Cavity Protection Toothpaste";"18";1;"Pepsodent_Germi_Check_Cavity_Protection_Toothpaste.png";"Oral care";"Personal Care"
994;"Pepsodent Gumcare+ Expert Protection Toothpaste";"Pepsodent Gumcare+ Expert Protection Toothpaste";"20;50";1;"Pepsodent_Gumcare_Expert_Protection_Toothpaste.png";"Oral care";"Personal Care"
995;"Pietro Coricelli Olive Pomace Oil";"Pietro Coricelli Olive Pomace Oil";"690";1;"Pietro_Coricelli_Olive_Pomace_Oil.png";"Oil";"Food"
996;"Planets King Peanut Chikki";"Planets King Peanut Chikki";"70";1;"Planets_King_Peanut_Chikki.png";"Snacks";"Food"
997;"Queen's Rose Seeraga Samba Organic Briyani Rice";"Queen's Rose Seeraga Samba Organic Briyani Rice";"92";1;"Queens_Rose_Seeraga_Samba_Organic_Briyani_Rice.png";"Rice";"Food"
998;"Real Good Curry Cut Chicken";"Real Good Curry Cut Chicken";"245";1;"Real_Good_Curry_Cut_Chicken.png";"Poultry";"Food"
999;"Real Good Kheema Chicken";"Real Good Kheema Chicken";"220";1;"Real_Good_Kheema_Chicken.png";"Meat";"Food"
1000;"Real Good Whole Pre Cut Chicken";"Real Good Whole Pre Cut Chicken";"245";1;"Real_Good_Whole_Pre_Cut_Chicken.png";"Poultry";"Food"
1001;"Rafael Salgado Olive Oil";"Rafael Salgado Olive Oil";"315";1;"Rafael_Salgado_Olive_Oil.png";"Oil";"Food"
1002;"Saccha Moti Makhana";"Saccha Moti Makhana";"240";1;"Saccha_Moti_Makhana.png";"Snacks.";"Food"
1003;"Sensodyne Herbal Multi Care Toothpaste";"Sensodyne Herbal Multi Care Toothpaste";"115";1;"Sensodyne_Herbal_Multi_Care_Toothpaste.png";"Oral care";"Personal Care"
1004;"Srivari Jelly Mittai";"Srivari Jelly Mittai";"25";1;"Srivari_Jelly_Mittai.png";"Confectionery";"Food"
1005;"Emirates Stamina's Dry Amla With Honey";"Emirates Stamina's Dry Amla With Honey";"160";1;"Emirates_Staminas_Dry_Amla_With_Honey.png";"Condiments";"Food"
1006;"Star Gram Flour";"Star Gram Flour";"16";1;"Star_Gram_Flour.png";"Flour";"Food"
1007;"Star Maida";"Star Maida";"11";1;"Star_Maida.png";"Flour";"Food"
1008;"Star Rava";"Star Rava";"12";1;"Star_Rava.png";"Grains";"Food"
1009;"Sri Varaha Appalam";"Sri Varaha Appalam";"78";1;"Sri_Varaha_Appalam.png";"Snacks.";"Food"
1010;"MSV Black Grapes";"MSV Black Grapes";"110;40;20";1;"MSV_Black_Grapes.png";"Condiments";"Food"
1011;"MSV Cashew";"MSV Cashew";"213;85;43";1;"MSV_Cashew.png";"Nuts";"Food"
1012;"MSV Dry Amla";"MSV Dry Amla";"85;34";1;"MSV_Dry_Amla.png";"Condiments";"Food"
1013;"Siriyanangai Powder";"Siriyanangai Powder";"30";1;"Siriyanangai_Powder.png";"Spices";"Food"
1014;"TRV Almonds Jumbo";"TRV Almonds Jumbo";"620;140;320";1;"TRV_Almonds_Jumbo.png";"Nuts";"Food"
1015;"TRV Almonds Regular";"TRV Almonds Regular";"530";1;"TRV_Almonds_Regular.png";"Nuts";"Food"
1016;"TRV Almonds Salted";"TRV Almonds Salted";"340";1;"TRV_Almonds_Salted.png";"Nuts";"Food"
1017;"TRV Apricot Dry";"TRV Apricot Dry";"240";1;"TRV_Apricot_Dry.png";"Nuts";"Food"
1018;"TRV Bark (Pattai)";"TRV Bark (Pattai)";"100";1;"TRV_Bark_Pattai.png";"Spices";"Food"
1019;"TRV Bark (Roll Pattai)";"TRV Bark (Roll Pattai)";"200";1;"TRV_Bark_Roll_Pattai.png";"Spice";"Food"
1020;"TRV Black Dates";"TRV Black Dates";"280;130";1;"TRV_Black_Dates.png";"Dried fruit";"Food"
1021;"TRV Candy (Diamond)";"TRV Candy (Diamond)";"94";1;"TRV_Candy_Diamond.png";"Condiments";"Food"
1022;"TRV Cardamom (Elaichi)";"TRV Cardamom (Elaichi)";"140";1;"TRV_Cardamom_Elaichi.png";"Spices";"Food"
1023;"TRV Cashew Whole";"TRV Cashew Whole";"405";1;"TRV_Cashew_Whole.png";"Nuts";"Food"
1024;"TRV Cashew K";"TRV Cashew K";"245";1;"TRV_Cashew_K.png";"Nuts";"Food"
1025;"TRV Cashew Roasted - Chilli";"TRV Cashew Roasted - Chilli";"370";1;"TRV_Cashew_Roasted_Chilli.png";"Nuts";"Food"
